,주차장관리번호,주차장명,주차장구분,주차장유형,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도_x,데이터기준일자,제공기관코드,제공기관명,Unnamed: 33,도로명주소,행정구역
219,101-1-000023,남산소파길,공영,노상,15,2,미시행,평일+토요일+공휴일,09:00,21:00,09:00,21:00,09:00,21:00,유료,5,250,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,-1,37.556955,126.985811,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 중구 남산동2가 소파로 101,명동
220,101-1-000019,남산케이블카,공영,노상,18,2,미시행,평일+토요일+공휴일,09:00,21:00,09:00,21:00,09:00,21:00,유료,5,250,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-2663-6209,37.556667,126.98409,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 중구 회현동1가 소파로 83,회현동
221,101-1-000020,남산파출소,공영,노상,13,2,미시행,평일+토요일+공휴일,09:00,21:00,09:00,21:00,09:00,21:00,유료,5,250,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-2663-6209,37.555116,126.98186,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 중구 회현동1가 퇴계로8길 118,회현동
222,101-2-000001,남산한옥마을,공영,노외,17,2,미시행,평일+토요일+공휴일,09:00,20:00,09:00,20:00,09:00,20:00,유료,5,250,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-2275-6122,37.560036,126.992741,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 중구 필동2가 퇴계로34길 16-9,
223,110-2-000002,당고개아래,공영,노외,130,3,미시행,평일+토요일+공휴일,08:00,22:00,08:00,22:00,08:00,22:00,유료,5,150,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,070-7119-2603,37.667856,127.076858,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 노원구 덕릉로115다길 10-1,상계3·4동
224,110-1-000002,당고개전철밑,공영,노상,88,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,150,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,070-7119-2603,37.664208,127.075478,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 노원구 수락산로2길 11,상계3·4동
225,118-1-000001,당산고가밑,공영,노상,23,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,150,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,032-872-7078,37.532568,126.900688,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 영등포구 당산동5가 당산로 205,당산제2동
226,118-2-000004,당산노외,공영,노외,237,3,미시행,평일+토요일+공휴일,08:00,21:00,08:00,21:00,08:00,21:00,유료,5,150,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,032-872-7078,37.526223,126.899395,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 영등포구 당산동3가 국회대로38길 8,당산제1동
227,116-2-000003,대림노외,공영,노외,93,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,09:00,19:00,유료,5,150,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,032-872-7078,37.493238,126.893914,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 구로구 구로중앙로8길 41-5,구로제4동
228,118-1-000002,대림역,공영,노상,24,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,150,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,032-872-7078,37.492914,126.895325,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 영등포구 도림로31길 6-1,대림제3동
229,116-1-000001,대림역2,공영,노상,35,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,150,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,-1,37.494945,126.893836,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 구로구 도림천로 336,구로제4동
230,108-1-000001,도봉로 15길,공영,노상,20,3,미시행,평일+토요일+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,혼합,5,150,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,070-7119-2603,37.616741,127.028196,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 강북구 도봉로15길 29,송천동
231,109-2-000003,도봉산,공영,노외,194,2,미시행,평일+토요일+공휴일,08:00,22:00,08:00,22:00,08:00,22:00,유료,5,250,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,070-7119-2603,37.687624,127.040616,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 도봉구 도봉산4길 3-22,도봉1동
232,112-1-000001,독립문고가밑,공영,노상,11,2,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,250,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-2663-6209,37.571634,126.959627,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 서대문구 성산로 700,천연동
233,117-1-000002,독산동 금천교,공영,노상,22,2,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,250,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,031-405-8808,37.466822,126.889377,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 금천구 벚꽃로 130,독산제1동
234,101-2-000015,동국제강,공영,노외,13,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,00:00,00:00,혼합,5,500,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-864-8400,37.567229,126.98347,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 중구 남대문로10길 13,명동
235,101-2-000004,동대문,공영,노외,1098,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,400,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-2254-4901,37.567161,127.012132,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 중구 마장로 22,마장동
236,105-1-000001,동부청과,공영,노상,25,2,미시행,평일+토요일+공휴일,08:00,22:00,08:00,22:00,08:00,22:00,유료,5,250,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-2272-8821,37.577376,127.044528,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 동대문구 답십리로10길 2,용신동
237,119-2-000002,동작대교,공영,노외,87,4,미시행,평일+토요일+공휴일,08:00,22:00,08:00,22:00,08:00,22:00,유료,5,100,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-2663-6209,37.505942,126.980263,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 동작구 동작대로 335,사당제2동
238,119-1-000001,동작대교(위),공영,노상,50,3,미시행,평일+토요일+공휴일,13:00,22:00,13:00,22:00,13:00,22:00,유료,5,150,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,031-903-3345,37.506095,126.980262,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 동작구 동작대로 335,사당제2동
239,122-1-000004,동호대교(남),공영,노상,18,4,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,00:00,00:00,혼합,5,100,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-445-0501,37.52730800000001,127.028324,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 강남구 압구정로 172,신사동
240,101-1-000021,마른내길,공영,노상,41,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,500,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-2272-8821,37.564474,126.994477,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 중구 인현동1가 을지로18길 39-22,
241,101-1-000024,마른내로,공영,노상,17,1,미시행,평일+토요일+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,혼합,5,500,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-2273-0006,37.56440900000001,126.99983600000002,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 중구 마른내로 108,광희동
242,113-2-000001,마포유수지,공영,노외,508,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,250,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-711-8851,37.53879000000001,126.942649,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 마포구 마포대로1길 9,용강동
243,113-2-000002,망원동,공영,노외,20,4,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,100,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-300-5053,37.559666,126.906454,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 마포구 월드컵로 131,망원제2동
244,124-2-000002,명일동,공영,노외,11,2,미시행,평일+토요일+공휴일,09:00,20:00,09:00,15:00,00:00,00:00,혼합,5,250,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-445-0501,37.55358,127.155883,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 강동구 동남로 895,명일제2동
245,114-2-000003,목동노외,공영,노외,48,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,150,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-2664-1386,37.533411,126.87656,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 양천구 목동서로 113,목5동
246,114-2-000002,목동체비지,공영,노외,50,2,미시행,평일+토요일+공휴일,08:00,21:00,08:00,21:00,08:00,21:00,유료,5,250,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-2663-6209,37.53700900000001,126.880635,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 양천구 목동서로 49,목5동
247,118-1-000003,문래1동,공영,노상,11,2,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,250,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,032-872-7078,37.513408,126.8974,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 영등포구 문래동3가 경인로 759,문래동
248,112-2-000001,미근동,공영,노외,27,2,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,250,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-360-8527,37.562217,126.968306,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 서대문구 통일로 81,충현동
249,115-1-000001,방화로,공영,노상,62,4,미시행,평일+토요일+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,혼합,5,100,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-2663-6209,37.569886,126.815804,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 강서구 방화대로37길 15,방화제1동
250,115-2-000006,방화역(동),공영,노외,66,4,미시행,평일+토요일+공휴일,08:00,21:00,08:00,21:00,08:00,21:00,유료,5,100,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-2663-6209,37.57725,126.813278,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 강서구 금낭화로 136,방화제3동
251,115-2-000007,방화역(서),공영,노외,66,4,미시행,평일+토요일+공휴일,09:00,22:00,09:00,22:00,08:00,21:00,유료,5,100,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-2663-6209,37.577527,126.812129,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 강서구 금낭화로 135,방화제3동
252,115-2-000008,방화우체국,공영,노외,18,4,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,100,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,-1,37.579612,126.814605,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 강서구 금낭화로26길 16,방화제3동
253,101-1-000016,배오개길,공영,노상,9,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,500,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-2272-8821,37.565306,126.99798,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 중구 창경궁로 33-1,광희동
254,119-2-000003,보라매상업,공영,노외,78,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,250,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,031-903-3345,37.490449,126.923368,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 동작구 보라매로5길 51,
255,120-1-000001,봉천복개3,공영,노상,67,2,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,250,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,031-903-3345,37.487895,126.930979,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 관악구 봉천로 270,
256,106-2-000002,봉화산역(남),공영,노외,85,5,미시행,평일+토요일+공휴일,09:00,22:00,09:00,22:00,09:00,22:00,유료,5,50,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,070-7119-2603,37.616427,127.091907,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 중랑구 신내로17길 83,신내2동
257,121-2-000001,사당노외,공영,노외,185,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,250,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-582-6417,37.475302,126.98376299999998,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 서초구 과천대로 950-18,방배2동
258,106-1-000001,상봉복개,공영,노상,63,2,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,250,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-2272-8821,37.594208,127.087929,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 중랑구 봉우재로33길 37,상봉제2동
259,100-2-000007,서린노외,공영,노외,45,1,미시행,평일,09:00,18:00,00:00,00:00,00:00,00:00,유료,5,400,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-720-9862,37.569835,126.981483,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 종로구 종로 38,종로1·2·3·4가동
260,110-2-000002,석계역,공영,노외,73,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,070-7119-2603,37.615487,127.062328,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 노원구 석계로5길 37-6,월계1동
261,123-1-000001,성내역,공영,노상,30,3,미시행,평일+토요일+공휴일,08:00,18:00,09:00,15:00,00:00,00:00,혼합,5,150,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-445-0501,37.517157,127.104968,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 송파구 오금로 54,잠실6동
262,107-1-000001,성북초교,공영,노상,26,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,250,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-914-2008,37.590562,127.008674,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 성북구 동소문동1가 동소문로7길 17,성북동
263,100-2-000006,세종로,공영,노외,1270,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,300,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-2290-6566,37.573397,126.975866,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 종로구 세종로 세종대로 189,사직동
264,101-1-000009,소파로케이블카앞,공영,노상,3,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-2290-6449,37.555939,126.983983,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 중구 회현동1가 소파로 83,회현동
265,110-2-000001,수락산역,공영,노외,158,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,100,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-2290-6407,37.678552,127.055903,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 노원구 동일로246길 8,상계1동
266,122-2-000001,수서역,공영,노외,653,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,100,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-2226-6404,37.487944,127.09993500000002,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 강남구 광평로47길 17,수서동
267,119-2-000001,신대방역,공영,노외,60,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-858-6417,37.48755900000001,126.913219,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 동작구 대림로 2,신대방제1동
268,115-2-000010,신방화역환승주차장,공영,노외,200,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,100,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,-1,37.566771,126.818054,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 강서구 역골로 111-12,
269,105-2-000002,신설동 풍물시장,공영,노외,79,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,09:00,19:00,유료,5,150,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-2232-6096,37.572531,127.024261,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 동대문구 난계로28길 16,용신동
270,123-2-000003,신천유수지,공영,노외,222,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-414-6417,37.522409,127.102903,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 송파구 올림픽로35길 104,잠실6동
271,118-1-000006,여의서로,공영,노상,106,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,500,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,031-903-3345,37.528593,126.930243,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 영등포구 여의대로 128,여의도동
272,122-1-000001,영동6교밑,공영,노상,39,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,09:00,15:00,유료,5,150,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-445-0501,37.494924,127.070337,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 강남구 삼성로 150,대치2동
273,103-1-000001,영동대교 북단,공영,노상,17,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,150,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-2204-7970,37.537126,127.060947,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 성동구 성수동2가 뚝섬로 452,성수2가1동
274,118-2-000001,영등포구청역,공영,노외,139,3,미시행,평일+토요일+공휴일,05:00,01:00,05:00,01:00,05:00,01:00,유료,5,150,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-2290-6089,37.524876,126.895153,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 영등포구 당산동3가 양산로19길 8,당산제1동
275,118-1-000007,영등포로터리,공영,노상,10,2,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,250,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,032-872-7078,37.517692,126.91078799999998,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 영등포구 영등포동1가 경인로 884,영등포동
276,115-2-000009,영보빌딩,공영,노외,79,3,미시행,평일+토요일+공휴일,08:00,21:00,08:00,21:00,08:00,21:00,유료,5,150,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-2663-6209,37.563296,126.853045,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 강서구 양천로57길 10-11,가양제2동
277,103-1-000002,옥수역,공영,노상,40,4,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,100,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,서울시설공단,02-445-0501,37.542186,127.01716299999998,2019-04-30,B553774,서울시설공단,-1.0,서울특별시 성동구 독서당로40길 33,옥수동
