충전소명,충전소위치상세,설치시도명,휴점일,이용가능시작시각,이용가능종료시각,완속충전가능여부,급속충전가능여부,급속충전타입구분,완속충전기대수,급속충전기대수,주차료부과여부,소재지도로명주소,소재지지번주소,관리업체명,관리업체전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명,
세도면 행정복지센터,행정복지센터 주차장 내,충청남도,연중무휴,00:00,23:59,Y,N,,,,N,충청남도 부여군 세도면 세도중앙로 8,,,,36.1696540765,126.948386,2019-06-10,4570000,충청남도 부여군,
외산면 행정복지센터,행정복지센터 주차장 내,충청남도,연중무휴,00:00,23:59,Y,N,,,,N,충청남도 부여군 외산면 외산로 111,,,,36.3044282,126.704586,2019-06-10,4570000,충청남도 부여군,
내산면 행정복지센터,행정복지센터 주차장 내,충청남도,연중무휴,00:00,23:59,Y,N,,,,N,충청남도 부여군 내산면 성충로 982,,,,36.2749350,126.7804732,2019-06-10,4570000,충청남도 부여군,
구룡면 행정복지센터,행정복지센터 주차장 내,충청남도,연중무휴,00:00,23:59,Y,N,,,,N,충청남도 부여군 구룡면 태양로 17,,,,36.2525088,126.8129403,2019-06-10,4570000,충청남도 부여군,
석성면 행정복지센터,행정복지센터 주차장 내,충청남도,연중무휴,00:00,23:59,Y,N,,,,N,충청남도 부여군 석성면 증산로 61-1,,,,36.2532396,127.0022057,2019-06-10,4570000,충청남도 부여군,
초촌면 행정복지센터,행정복지센터 주차장 내,충청남도,연중무휴,00:00,23:59,Y,N,,,,N,충청남도 부여군 초촌면 초촌로 15,,,,36.2638961,127.0201219,2019-06-10,4570000,충청남도 부여군,
마장동사무소 앞(공중전화부스),마장동사무소 앞,서울특별시,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,서울특별시 성동구 마장로44길 3,서울특별시 성동구 마장동 808,환경부(한국자동차환경협회),1661-9408,37.5672028,127.045460,2019-06-03,3030000,서울특별시 성동구,
헤이그라운드,헤이그라운드,서울특별시,연중무휴,00:00,00:00,Y,N,AC완속,1,0,N,서울특별시 성동구 뚝섬로1나길 5 (성수동1가) 헤이그라운드,서울특별시 성동구 성수동1가 22-8,에버온,1661-7766,37.5444735277,127.047743,2019-06-03,3030000,서울특별시 성동구,
서울새활용플라자,서울새활용플라자,서울특별시,연중무휴,00:00,00:00,Y,N,AC완속,3,0,N,서울특별시 성동구 자동차시장길 49 지하 2층 주차장 벽면(용답동 250-14번지 지하 2층 주차장 벽면),서울특별시 성동구 용답동 250-14,지엔텔,1544-4279,37.5585626,127.0582435,2019-06-03,3030000,서울특별시 성동구,
동부수도사업소,동부수도사업소,서울특별시,연중무휴,00:00,00:00,Y,N,AC완속,4,0,N,"서울특별시 성동구 고산자로10길 13 (행당동, 동부수도사업소)",서울특별시 성동구 행당동 142-1,한국전기차충전서비스,1522-1782,37.5592506,127.035420,2019-06-03,3030000,서울특별시 성동구,
광진성동지사,광진성동지사,서울특별시,연중무휴,08:00,20:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,서울특별시 성동구 마장로27길 13,서울특별시 성동구 마장동 479-2,한국전력,02-2290-5273,37.5677096023,127.0340571809,2019-06-03,3030000,서울특별시 성동구,
도선동공영주차장,도선동공영주차장,서울특별시,연중무휴,00:00,00:00,Y,N,AC완속,1,0,N,"서울특별시 성동구 무학로8길 8 (홍익동, 도선동공영주차장)",서울특별시 성동구 홍익동 369,케이티,1522-4700,37.5654593,127.031472,2019-06-03,3030000,서울특별시 성동구,
금호초등학교,금호초등학교,서울특별시,연중무휴,00:00,00:00,Y,N,AC완속,1,0,N,"서울특별시 성동구 무수막길 69 (금호동2가, 금호초등학교)",서울특별시 성동구 금호동2가 511,케이티,1522-4700,37.5522036,127.0203276,2019-06-03,3030000,서울특별시 성동구,
서울시 이마트(성수점),서울시 이마트(성수점),서울특별시,연중무휴,00:00,00:00,Y,N,AC완속,2,0,N,서울특별시 성동구 뚝섬로 377  본관5층 G1구역,서울특별시 성동구 성수동2가 333-16,포스코ICT,1600-4047,37.5400204028,127.0529089557,2019-06-03,3030000,서울특별시 성동구,
서울시 성동소방서,서울시 성동소방서,서울특별시,연중무휴,00:00,00:00,Y,N,AC완속,4,0,N,"서울특별시 성동구 살곶이길 331  지상, 지하주차장",서울특별시 성동구 행당동 92-6,포스코ICT,1600-4047,37.5537172434,127.039455847,2019-06-03,3030000,서울특별시 성동구,
서울시 성동구 보건소,서울시 성동구 보건소,서울특별시,연중무휴,00:00,00:00,Y,N,AC완속,1,0,N,서울특별시 성동구 마장로23길 10  주차장,서울특별시 성동구 홍익동 16-15,포스코ICT,1600-4047,37.5670791452,127.0332147532,2019-06-03,3030000,서울특별시 성동구,
서울시 왕십리2동 주민센터,서울시 왕십리2동 주민센터,서울특별시,연중무휴,00:00,00:00,Y,N,AC완속,1,0,N,서울특별시 성동구 무학봉길 69  주차장,서울특별시 성동구 하왕십리동 974-12,포스코ICT,1600-4047,37.5610305,127.030523,2019-06-03,3030000,서울특별시 성동구,
서울시 성수2가1동 주민센터,서울시 성수2가1동 주민센터,서울특별시,연중무휴,00:00,00:00,Y,N,AC완속,1,0,N,서울특별시 성동구 뚝섬로 385-19  주차장,서울특별시 성동구 성수동2가 333-134,포스코ICT,1600-4047,37.5395041,127.054002,2019-06-03,3030000,서울특별시 성동구,
서울시 송정동 주민센터,서울시 송정동 주민센터,서울특별시,연중무휴,00:00,00:00,Y,N,AC완속,1,0,N,서울특별시 성동구 동일로43길 13  주차장,서울특별시 성동구 송정동 72-31,포스코ICT,1600-4047,37.5544739,127.069527,2019-06-03,3030000,서울특별시 성동구,
서울시 성수1가2동 주민센터,서울시 성수1가2동 주민센터,서울특별시,연중무휴,09:00,18:00,Y,N,AC완속,1,0,N,서울특별시 성동구 상원6나길 22-7  주차장,서울특별시 성동구 성수동1가 13-444,포스코ICT,1600-4047,37.5477320,127.0500167,2019-06-03,3030000,서울특별시 성동구,
서울시 시설관리공단,서울시 시설관리공단,서울특별시,연중무휴,00:00,00:00,Y,N,AC완속,2,0,N,"서울특별시 성동구 청계천로 540  지하 2, 3층 주차장",서울특별시 성동구 마장동 527-6,포스코ICT,1600-4047,37.5715745,127.036079,2019-06-03,3030000,서울특별시 성동구,
서울시 금호1가동 주민센터,서울시 금호1가동 주민센터,서울특별시,주말및공휴일,10:00,17:00,Y,N,AC완속,1,0,Y,서울특별시 성동구 행당로 15  지하1층주차장,서울특별시 성동구 금호동1가 127-2,포스코ICT,1600-4047,37.5548468,127.021690,2019-06-03,3030000,서울특별시 성동구,
서울시 금호4가동 주민센터,서울시 금호4가동 주민센터,서울특별시,연중무휴,09:30,17:30,Y,N,AC완속,1,0,Y,서울특별시 성동구 독서당로46길 26,서울특별시 성동구 금호동4가 803,포스코ICT,1600-4047,37.5471374,127.022353,2019-06-03,3030000,서울특별시 성동구,
서울시 응봉동 주민센터,서울시 응봉동 주민센터,서울특별시,연중무휴,09:00,18:00,Y,N,AC완속,1,0,Y,서울특별시 성동구 독서당로 424  주차장,서울특별시 성동구 응봉동 101,포스코ICT,1600-4047,37.5530997,127.033314,2019-06-03,3030000,서울특별시 성동구,
서울숲 포휴,서울숲 포휴,서울특별시,연중무휴,08:00,18:00,Y,N,AC완속,2,0,Y,서울특별시 성동구 왕십리로 58,서울특별시 성동구 성수동1가 656-3,한국전기차충전서비스,1522-1782,37.542939,127.044742,2019-06-03,3030000,서울특별시 성동구,
린하우스,린하우스,서울특별시,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,Y,서울특별시 성동구 광나루로 172,서울특별시 성동구 성수동1가 13-5,한국전기차충전서비스,1522-1782,37.5510808,127.049308,2019-06-03,3030000,서울특별시 성동구,
성동구청,성동구청,서울특별시,연중무휴,08:00,22:00,N,Y,DC차데모+AC3상+DC콤보,0,1,Y,"서울특별시 성동구 고산자로 270, 성동구청 부설주차장  지하2층",서울특별시 성동구 행당동 7,서울시(한국자동차환경협회),02-286-5504,37.5634235900,127.036922,2019-06-03,3030000,서울특별시 성동구,
기아 성동 서비스센터,기아 성동 서비스센터,서울특별시,주말및공휴일,08:30,17:30,Y,Y,DC차데모+DC콤보,1,1,Y,서울특별시 성동구 성수이로26길 61,서울특별시 성동구 성수동2가 279-29,기아자동차,080-200-2000,37.5449450703,127.064203,2019-06-03,3030000,서울특별시 성동구,
신금호파크자이,신금호파크자이,서울특별시,연중무휴,00:00,00:00,Y,Y,DC차데모+AC3상+DC콤보,4,2,N,서울특별시 성동구 금호로 173,서울특별시 성동구 금호동2가 1,에스트레픽,080-805-0010,37.5562227,127.019747,2019-06-03,3030000,서울특별시 성동구,
이마트 성수,이마트 성수,서울특별시,연중무휴,10:00,23:00,N,Y,DC차데모+DC콤보,0,17,Y,서울특별시 성동구 뚝섬로 379   (9~23시),서울특별시 성동구 성수동2가 333-16,에스트레픽,080-805-0010,37.539928,127.0534927452,2019-06-03,3030000,서울특별시 성동구,
(주)비트플러스,(주)비트플러스,서울특별시,연중무휴,10:00,23:00,Y,N,AC완속,5,0,Y,"서울특별시 성동구 왕십리광장로 17 (행당동, 왕십리민자역사) 비트플러스",서울특별시 성동구 행당동 168-151,케이티,1522-0123,37.5614409413,127.0383960048,2019-06-03,3030000,서울특별시 성동구,
담양보건소,전라남도 담양군 담양읍 지침6길 29,전라남도,없음,00:00,23:59,N,Y,"AC3상,차데모,DC콤보",0,1,N,전라남도 담양군 담양읍 지침6길 29,,대영채비㈜,053-584-1511,35.3162926,126.9855879,2019-05-23,4850000,전라남도 담양군,
담양문화회관,전라남도 담양군 담양읍 완동길 10-11,전라남도,없음,00:00,23:59,N,Y,"AC3상,차데모,DC콤보",0,1,N,전라남도 담양군 담양읍 완동길 10-11,,대영채비㈜,053-584-1512,35.3250431,126.9812927,2019-05-23,4850000,전라남도 담양군,
김대중컨벤션센터,제3전시장 하역장,광주광역시,연중무휴,24:00,23:59,Y,N,-,2,2,N,광주광역시 서구 치평동 1589-2,광주광역시 서구 상무누리로 30,김대중컨벤션센터,062-611-2133,35.1450614,126.8398595,2019-06-25,B551900,김대중컨벤션센터,
김대중컨벤션센터,지하주차장,광주광역시,연중무휴,24:00,23:59,Y,Y,DC차데모+AC3상+DC콤보,1,1,Y,광주광역시 서구 치평동 1589-2,광주광역시 서구 상무누리로 30,김대중컨벤션센터,062-611-2133,35.1450614,126.8398595,2019-06-25,B551900,김대중컨벤션센터,
당진시청,외부주차장/지하주차장,충청남도,연중무휴,00:00,24:00,Y,Y,,14,1,N,충청남도 당진시 시청1로 1,,,,36.8897399814,126.6459689074,2019-06-11,5680000,충청남도 당진시,
당진시 보건소,외부주차장,충청남도,연중무휴,00:00,24:00,Y,Y,,4,1,N,"충청남도 당진시 서부로 56, 채운동",,,,36.887331,126.6302630,2019-06-11,5680000,충청남도 당진시,
송산면사무소,외부주차장,충청남도,연중무휴,00:00,24:00,Y,N,,1,,N,충청남도 당진시 송산면 상거중앙길 57,,,,36.932175,126.678725,2019-06-11,5680000,충청남도 당진시,
합덕보건지소,외부주차장,충청남도,연중무휴,00:00,24:00,Y,N,,1,,N,충청남도 당진시 합덕읍 버그내2길 81,,,,36.8079865911,126.7699379663,2019-06-11,5680000,충청남도 당진시,
당진 농업기술센터,외부주차장,충청남도,연중무휴,00:00,24:00,Y,Y,,2,1,N,충청남도 당진시 구봉로 46,,,,36.9133990,126.649953,2019-06-11,5680000,충청남도 당진시,
신평면사무소,외부주차장,충청남도,연중무휴,00:00,24:00,Y,N,,1,,N,충청남도 당진시 신평면 신평로 834,,,,36.885421,126.7731316,2019-06-11,5680000,충청남도 당진시,
농업기술센터(남부지소),외부주차장,충청남도,연중무휴,00:00,24:00,Y,N,,1,,N,충청남도 당진시 합덕읍 면천로 1580,,,,36.8119198434,126.76120722,2019-06-11,5680000,충청남도 당진시,
합덕읍사무소,외부주차장,충청남도,연중무휴,00:00,24:00,Y,N,,1,,N,,충청남도 당진시 합덕읍 운산리 675-172,,,36.8098672,126.7638428,2019-06-11,5680000,충청남도 당진시,
송악읍사무소,외부주차장,충청남도,연중무휴,00:00,24:00,Y,N,,1,,N,충청남도 당진시 송악읍 반촌로 59,,,,36.9028110,126.6901989,2019-06-11,5680000,충청남도 당진시,
석문면사무소,외부주차장,충청남도,연중무휴,00:00,24:00,Y,N,,1,,N,충청남도 당진시 석문면 통정3길 2-1,,,,36.982131,126.591008,2019-06-11,5680000,충청남도 당진시,
신평면사무소,외부주차장,충청남도,연중무휴,00:00,24:00,Y,N,,1,,N,충청남도 당진시 신평면 신평로 834,,,,36.885421,126.7731316,2019-06-11,5680000,충청남도 당진시,
근로자복지관,외부주차장,충청남도,연중무휴,00:00,24:00,N,Y,,,1,N,충청남도 당진시 송악읍 부곡공단4길 53-13,,,,36.961441,126.775460,2019-06-11,5680000,충청남도 당진시,
합덕읍민회관,외부주차장,충청남도,연중무휴,00:00,24:00,N,Y,,,1,N,충청남도 당진시 합덕읍 중방로 7,,,,36.8129777,126.7654717,2019-06-11,5680000,충청남도 당진시,
삼봉4리 복지회관,외부주차장,충청남도,연중무휴,00:00,24:00,N,Y,,,1,N,충청남도 당진시 석문면 대호만로 1736-7,,,,37.013426,126.537467,2019-06-11,5680000,충청남도 당진시,
천의삼거리,외부주차장,충청남도,연중무휴,00:00,24:00,N,Y,,,1,N,충청남도 당진시 정미면 정미로 705,,,,36.8848370,126.5684524,2019-06-11,5680000,충청남도 당진시,
서해중앙신협,외부주차장,충청남도,연중무휴,00:00,24:00,Y,N,,1,,N,충청남도 당진시 신평면 신평시장 2길 13-1,,,,36.884411,126.772244,2019-06-11,5680000,충청남도 당진시,
당진우리신협,외부주차장,충청남도,연중무휴,00:00,24:00,Y,N,,1,,N,충청남도 당진시 당진중앙2로 59-6,,,,36.8928433,126.6288148,2019-06-11,5680000,충청남도 당진시,
롯데마트 당진점,외부주차장,충청남도,연중무휴,00:00,24:00,N,Y,,,1,N,충청남도 당진시 정안로 20,,,,36.9055041,126.6462036,2019-06-11,5680000,충청남도 당진시,
농협중앙회(터미널),지하주차장,충청남도,연중무휴,00:00,24:00,N,Y,,,1,N,충청남도 당진시 밤절로160-13,,,,36.9011262,126.647137,2019-06-11,5680000,충청남도 당진시,
낙농축협,외부주차장,충청남도,연중무휴,00:00,24:00,Y,N,,1,,N,충청남도 당진시 원당로 183,,,,36.9169225,126.6422972,2019-06-11,5680000,충청남도 당진시,
당진시산림조합,외부주차장,충청남도,연중무휴,00:00,24:00,Y,N,,1,,N,충청남도 당진시 당진중앙1로 126,,,,36.895154,126.630875,2019-06-11,5680000,충청남도 당진시,
당진시종합복지타운,외부주차장,충청남도,연중무휴,00:00,24:00,Y,N,,1,,N,충청남도 당진시 시청1로 38,,,,36.8916247663,126.643401,2019-06-11,5680000,충청남도 당진시,
당진시사회복지재단,외부주차장,충청남도,연중무휴,00:00,24:00,Y,N,,1,,N,충청남도 당진시 시청1로 38,,,,36.8916247663,126.643401,2019-06-11,5680000,충청남도 당진시,
송산종합사회복지관,외부주차장,충청남도,연중무휴,00:00,24:00,Y,N,,1,,N,충청남도 당진시 송산면 장갈길 9,,,,36.934619,126.679298,2019-06-11,5680000,충청남도 당진시,
삽교호 관광지사무소,외부주차장,충청남도,연중무휴,00:00,24:00,Y,N,,1,,N,충청남도 당진시 신평면 삽교천3길 100,,,,36.8889054446,126.824765,2019-06-11,5680000,충청남도 당진시,
정미면사무소,외부주차장,충청남도,연중무휴,00:00,24:00,Y,N,,1,,N,충청남도 당진시 정미면 정미로 679,,,,36.8821434,126.5682907,2019-06-11,5680000,충청남도 당진시,
당진1동주민센터,외부주차장,충청남도,연중무휴,00:00,24:00,Y,N,,1,,N,충청남도 당진시 당진중앙1로 33,,,,36.8932568,126.6272457,2019-06-11,5680000,충청남도 당진시,
당진2동주민센터,외부주차장,충청남도,연중무휴,00:00,24:00,Y,N,,1,,N,충청남도 당진시 서부로 139,,,,36.8899394,126.6258770,2019-06-11,5680000,충청남도 당진시,
고대면사무소,외부주차장,충청남도,연중무휴,00:00,24:00,Y,N,,1,,N,충청남도 당진시 고대면 구장터길 9,,,,36.9259221141,126.596686,2019-06-11,5680000,충청남도 당진시,
