주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명,Unnamed: 33
114-2-000038,여울,공영,노외,서울특별시 양천구 가로공원로 72,서울특별시 양천구 신월동 151-5,76,5,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,혼합,5,50,5.0,50.0,-1.0,-1.0,50000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.5350395309,126.824149454,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000037,서서울,공영,노외,-1,서울특별시 양천구 신월동 267-8,70,5,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,혼합,5,50,5.0,50.0,-1.0,9000.0,-1.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.528565,126.83241100000001,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000036,목사랑시장 고객주차장,공영,노외,-1,서울특별시 양천구 목동중앙남로57-14,24,3,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,혼합,5,150,5.0,150.0,-1.0,9000.0,-1.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.539151000000004,126.86529099999998,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000035,해맞이,공영,노외,-1,서울특별시 양천구 신월7동 987,250,5,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,혼합,5,50,5.0,50.0,-1.0,-1.0,50000.0,신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.520371000000004,126.834774,2019-05-30,3140000,서울특별시 양천구,-1.0
114-1-000017,양천구청,공영,노상,-1,서울특별시 양천구 신정동 321-3,70,3,미시행,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,-1.0,70000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.517453,126.86686599999999,2019-05-30,3140000,서울특별시 양천구,-1.0
114-1-000016,양천공원옆,공영,노상,-1,서울특별시 양천구 신정동 320-3,11,3,미시행,평일+토요일,09:00,19:00,09:00,13:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,-1.0,70000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.518823,126.869049,2019-05-30,3140000,서울특별시 양천구,-1.0
114-1-000015,한전뒷길,공영,노상,-1,서울특별시 양천구 신정동 319-25,24,3,미시행,평일+토요일,09:00,19:00,09:00,13:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,-1.0,70000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.519693,126.869196,2019-05-30,3140000,서울특별시 양천구,-1.0
114-1-000014,한국통신,공영,노상,-1,서울특별시 양천구 목동 924-1,28,2,미시행,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,250,5.0,250.0,-1.0,-1.0,100000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.528215,126.871319,2019-05-30,3140000,서울특별시 양천구,-1.0
114-1-000013,현대41타워 옆,공영,노상,-1,서울특별시 양천구 목동 917-2,24,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,09:00,19:00,혼합,5,150,5.0,150.0,-1.0,-1.0,-1.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.527648,126.87521100000001,2019-05-30,3140000,서울특별시 양천구,-1.0
114-1-000012,부영그린,공영,노상,-1,서울특별시 양천구 목동 908-35,15,2,미시행,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,250,5.0,250.0,-1.0,-1.0,100000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.536811,126.88149299999999,2019-05-30,3140000,서울특별시 양천구,-1.0
114-1-000011,법안정사,공영,노상,-1,서울특별시 양천구 목동 907-1,38,2,미시행,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,250,5.0,250.0,-1.0,-1.0,100000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.533782,126.876616,2019-05-30,3140000,서울특별시 양천구,-1.0
114-1-000010,파리공원,공영,노상,-1,서울특별시 양천구 목동 906-1,32,3,미시행,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,-1.0,70000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.533782,126.876616,2019-05-30,3140000,서울특별시 양천구,-1.0
114-1-000009,신월5동 복개,공영,노상,-1,서울특별시 양천구 신월동 53-2,58,3,미시행,평일+토요일,09:00,19:00,09:00,13:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,-1.0,70000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.539060799999994,126.8268676,2019-05-30,3140000,서울특별시 양천구,-1.0
114-1-000008,곰달래로5길,공영,노상,-1,서울특별시 양천구 신월동 126-36,79,3,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,9000.0,70000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.529841,126.83435859999999,2019-05-30,3140000,서울특별시 양천구,-1.0
114-1-000007,신월1동저지2구역,공영,노상,-1,서울특별시 양천구 신월동 90-1,78,3,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,9000.0,70000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.536332,126.834166,2019-05-30,3140000,서울특별시 양천구,-1.0
114-1-000006,신월1동저지1구역,공영,노상,-1,서울특별시 양천구 신월동 228-1,60,3,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,9000.0,70000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.529793774,126.8379098696,2019-05-30,3140000,서울특별시 양천구,-1.0
114-1-000005,"신정1,3동 복개",공영,노상,-1,서울특별시 양천구 신정동 1031,144,3,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,9000.0,70000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.520789,126.85291299999999,2019-05-30,3140000,서울특별시 양천구,-1.0
114-1-000004,신정4동 로데오길,공영,노상,-1,서울특별시 양천구 신정동 890,53,3,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,9000.0,100000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.527774,126.861883,2019-05-30,3140000,서울특별시 양천구,-1.0
114-1-000003,신정4동길,공영,노상,-1,서울특별시 양천구 신정동 902,129,3,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,9000.0,70000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.526281,126.861623,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000034,신정7동 한사랑교회 앞,공영,노외,-1,서울특별시 양천구 신정동 324-11,125,3,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,9000.0,-1.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.514721,126.860059,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000033,문화회관서측,공영,노외,-1,서울특별시 양천구 신정동 323-25,23,3,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,-1.0,70000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.516383000000005,126.862569,2019-05-30,3140000,서울특별시 양천구,-1.0
114-1-000002,굿모닝탑 앞,공영,노상,-1,서울특별시 양천구 신정동 323-4,17,3,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,-1.0,70000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.516263,126.86169299999999,2019-05-30,3140000,서울특별시 양천구,-1.0
114-1-000001,양천경찰서,공영,노상,-1,서울특별시 양천구 신정동 322-3,31,3,미시행,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,-1.0,70000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.516781,126.86496299999999,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000032,누리,공영,노외,-1,서울특별시 양천구 신정동 323-13,20,3,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,-1.0,70000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.513560999999996,126.862641,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000031,밝은빛,공영,노외,-1,서울특별시 양천구 신정동 323-18,23,3,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,-1.0,100000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.516217,126.861236,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000030,하늘,공영,노외,-1,서울특별시 양천구 신정동 323-33,30,3,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,-1.0,100000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.515221000000004,126.861395,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000029,문화회관동측,공영,노외,-1,서울특별시 양천구 신정동 322-5,80,3,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,-1.0,70000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.517019,126.863725,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000028,문화회관 지하,공영,노외,서울특별시 양천구 목동서로367,서울특별시 양천구 신정동 322-0,93,3,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,-1.0,70000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.5164386,126.86334609999999,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000027,어울림,공영,노외,-1,서울특별시 양천구 신정동 318-2,32,3,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,-1.0,100000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.522152,126.869307,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000026,벚꽃길,공영,노외,-1,서울특별시 양천구 신정동 884-8,33,5,미시행,평일+토요일,00:00,24:00,00:00,24:00,00:00,24:00,혼합,5,50,5.0,50.0,-1.0,-1.0,50000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.527421000000004,126.860083,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000025,다락골,공영,노외,서울특별시 양천구 중앙로29길 41,서울특별시 양천구 신정동 1158-1,102,5,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,혼합,5,50,5.0,50.0,-1.0,-1.0,50000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.516131,126.849601,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000024,법마을,공영,노외,-1,서울특별시 양천구 신정동 1018-3,18,5,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,혼합,5,50,5.0,50.0,-1.0,-1.0,50000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.521636,126.860547,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000023,구름다리,공영,노외,서울특별시 양천구 지양로14길 15,서울특별시 양천구 신월동 915-4,52,5,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,혼합,5,50,5.0,50.0,-1.0,-1.0,50000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.5240854295,126.833021609,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000022,한울,공영,노외,서울특별시 양천구 지양로7길 29,서울특별시 양천구 신월동 957-10,21,5,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,혼합,5,50,5.0,50.0,-1.0,-1.0,50000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.520004,126.83189945870001,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000021,능골,공영,노외,-1,서울특별시 양천구 신월동 152-38,61,5,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,혼합,5,50,5.0,50.0,-1.0,-1.0,50000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.533173,126.82455900000001,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000020,신우,공영,노외,-1,서울특별시 양천구 신월동 166-23,107,5,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,혼합,5,50,5.0,50.0,-1.0,-1.0,50000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.534569,126.828575,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000019,당곡,공영,노외,-1,서울특별시 양천구 신월동 482-11,45,5,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,혼합,5,50,5.0,50.0,-1.0,-1.0,50000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.524465,126.845025,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000018,신영시장,공영,노외,-1,서울특별시 양천구 신월동 114-16,23,3,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,09:00,19:00,혼합,5,150,5.0,150.0,-1.0,9000.0,50000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.533088,126.836284,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000017,마을마당,공영,노외,서울특별시 양천구 곰달래로3길 13,서울특별시 양천구 신월동 129-6,114,5,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,혼합,5,50,5.0,50.0,-1.0,-1.0,50000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.530544,126.8332994,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000016,곰달래,공영,노외,서울특별시 양천구 곰달래로10길 4,서울특별시 양천구 신월동 226-9,107,5,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,혼합,5,50,5.0,50.0,-1.0,-1.0,50000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.5294977,126.8360152,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000015,가로공원,공영,노외,서울특별시 양천구 가로공원로 133,서울특별시 양천구 신월동 263-0,376,3,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,혼합,5,150,5.0,150.0,-1.0,-1.0,70000.0,신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.5367251491,126.8308300981,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000014,목동타운홀,공영,노외,서울특별시 양천구 목동동로 345,서울특별시 양천구 목동 905-21,25,3,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,9000.0,70000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.532877,126.876896,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000013,우리,공영,노외,-1,서울특별시 양천구 목동 907-8,40,3,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,-1.0,100000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.536671000000005,126.879154,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000012,광장,공영,노외,-1,서울특별시 양천구 목동 907-19,42,3,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,-1.0,100000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.535507,126.879401,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000011,도서관,공영,노외,-1,서울특별시 양천구 목동 905-32,48,3,미시행,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,9000.0,70000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.533463,126.87662399999999,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000010,한두,공영,노외,서울특별시 양천구 목동중앙북로7가길,서울특별시 양천구 목동 610-5,39,5,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,혼합,5,50,5.0,50.0,-1.0,-1.0,50000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.548771,126.86609399999999,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000009,목3동 해운,공영,노외,서울특별시 양천구 목동중앙남로14가길 39,서울특별시 양천구 목동 711-6,64,5,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,혼합,5,50,5.0,50.0,-1.0,-1.0,50000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.5419998,126.86511100000001,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000008,목2동 월촌,공영,노외,-1,서울특별시 양천구 목동 525-0,79,5,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,혼합,5,50,5.0,50.0,-1.0,-1.0,50000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.546036,126.874808,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000007,달마을,공영,노외,-1,서울특별시 양천구 목동 532-18,30,5,미시행,평일+토요일+공휴일,00:00,24:00,00:00,24:00,00:00,24:00,혼합,5,50,5.0,50.0,-1.0,-1.0,50000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.544424,126.871574,2019-05-30,3140000,서울특별시 양천구,-1.0
114-2-000006,양천사회단체봉사센터,공영,노외,서울특별시 양천구 목동서로 131,서울특별시 양천구 목동 905-29,20,3,미시행,평일,09:00,19:00,00:00,00:00,00:00,00:00,혼합,5,150,5.0,150.0,-1.0,-1.0,70000.0,현금+신용카드,-1,서울특별시 양천구청 교통지도과,02-2620-3736,37.53182329999999,126.875401,2019-05-30,3140000,서울특별시 양천구,-1.0
